district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Anugul,2022_04,Anugul,209,0.0,0.0,25.6,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_04.tif,4,3,1,3,0.61,4,42.79,21-384
Anugul,2022_05,Anugul,209,0.0,0.0,7.34,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_05.tif,3,3,1,3,0.42,3,39.53,21-384
Anugul,2022_06,Anugul,209,0.0,0.0,19.44,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_06.tif,4,3,1,3,0.68,4,38.16,21-384
Anugul,2022_07,Anugul,209,0.0,0.0,9.74,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_07.tif,5,3,1,3,0.68,4,30.61,21-384
Anugul,2022_08,Anugul,209,0.0,0.0,24.25,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_08.tif,3,3,1,3,0.5,3,31.57,21-384
Anugul,2022_09,Anugul,209,0.0,0.0,10.82,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_09.tif,2,3,1,3,0.38,2,30.13,21-384
Anugul,2022_10,Anugul,209,0.0,0.0,8.99,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_10.tif,3,3,1,3,0.5,3,29.49,21-384
Anugul,2022_11,Anugul,209,0.0,0.0,2.55,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_11.tif,3,3,1,3,0.42,3,28.84,21-384
Anugul,2022_12,Anugul,209,0.0,0.0,39.32,81895,90656,1421588,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2022_12.tif,3,3,1,3,0.5,3,29.26,21-384
Anugul,2023_01,Anugul,209,0.0,0.0,25.1,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_01.tif,3,3,1,3,0.5,3,30.71,21-384
Anugul,2023_02,Anugul,209,0.0,0.0,10.15,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_02.tif,2,3,1,3,0.38,2,35.43,21-384
Anugul,2023_03,Anugul,209,0.0,0.0,2.08,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_03.tif,3,3,1,3,0.42,3,37.1,21-384
Anugul,2023_04,Anugul,209,0.0,0.0,0.9,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_04.tif,2,3,1,3,0.07,1,40.59,21-384
Anugul,2023_05,Anugul,209,0.0,0.0,1.37,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_05.tif,2,3,1,3,0.07,1,40.91,21-384
Anugul,2023_06,Anugul,209,0.0,0.0,21.3,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_06.tif,3,3,1,3,0.41,3,41.96,21-384
Anugul,2023_07,Anugul,209,0.0,0.0,29.02,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_07.tif,4,3,1,3,0.56,3,27.64,21-384
Anugul,2023_08,Anugul,209,0.0,0.0,28.94,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_08.tif,4,3,1,3,0.56,3,29.5,21-384
Anugul,2023_09,Anugul,209,0.0,0.0,42.52,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_09.tif,5,3,1,3,0.66,4,30.06,21-384
Anugul,2023_10,Anugul,209,0.0,0.0,20.63,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_10.tif,3,3,1,3,0.41,3,30.51,21-384
Anugul,2023_11,Anugul,209,0.0,0.0,31.85,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_11.tif,4,3,1,3,0.52,3,29.58,21-384
Anugul,2023_12,Anugul,209,0.0,0.0,14.3,84749,90931,1436473,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2023_12.tif,4,3,1,3,0.66,4,26.35,21-384
Anugul,2024_01,Anugul,209,0.0,0.0,7.27,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_01.tif,3,3,1,3,0.29,2,27.96,21-384
Anugul,2024_02,Anugul,209,0.0,0.0,12.9,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_02.tif,3,3,1,3,0.5,3,32.6,21-384
Anugul,2024_03,Anugul,209,0.0,0.0,16.8,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_03.tif,3,3,1,3,0.5,3,37.01,21-384
Anugul,2024_04,Anugul,209,0.0,0.0,21.46,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_04.tif,2,3,1,3,0.31,2,41.71,21-384
Anugul,2024_05,Anugul,209,0.0,0.0,23.22,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_05.tif,3,3,1,4,0.42,3,38.38,21-384
Anugul,2024_06,Anugul,209,0.0,0.0,40.58,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_06.tif,4,3,1,4,0.61,4,37.95,21-384
Anugul,2024_07,Anugul,209,0.0,0.0,12.47,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_07.tif,3,3,1,4,0.5,3,33.11,21-384
Anugul,2024_08,Anugul,209,0.0,0.0,4.17,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_08.tif,2,3,1,4,0.31,2,30.34,21-384
Anugul,2024_09,Anugul,209,0.0,0.0,29.53,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_09.tif,4,3,1,4,0.61,4,30.75,21-384
Anugul,2024_10,Anugul,209,0.0,0.0,45.56,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_10.tif,3,3,1,4,0.5,3,30.16,21-384
Anugul,2024_11,Anugul,209,0.0,0.0,17.34,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_11.tif,3,3,1,4,0.5,3,27.6,21-384
Anugul,2024_12,Anugul,209,0.0,0.0,20.78,87603,91207,1451357,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2024_12.tif,3,3,1,4,0.5,3,26.89,21-384
Anugul,2025_01,Anugul,209,0.0,0.0,19.31,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_01.tif,3,3,1,4,0.42,3,29.3,21-384
Anugul,2025_02,Anugul,209,0.0,0.0,21.14,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_02.tif,3,3,1,4,0.5,3,34.12,21-384
Anugul,2025_03,Anugul,209,0.0,0.0,21.86,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_03.tif,3,3,1,4,0.5,3,38.06,21-384
Anugul,2025_04,Anugul,209,0.0,0.0,16.98,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_04.tif,3,3,1,3,0.5,3,39.77,21-384
Anugul,2025_05,Anugul,209,0.0,0.0,1.68,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_05.tif,3,3,1,3,0.42,3,36.83,21-384
Anugul,2025_06,Anugul,209,0.0,0.0,0.61,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_06.tif,2,3,1,3,0.31,2,37.56,21-384
Anugul,2025_07,Anugul,209,0.0,0.0,14.19,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_07.tif,3,3,1,3,0.5,3,32.02,21-384
Anugul,2025_08,Anugul,209,0.0,0.0,28.3,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_08.tif,3,3,1,3,0.5,3,29.68,21-384
Anugul,2025_09,Anugul,209,0.0,0.0,21.84,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_09.tif,4,3,1,4,0.57,3,30.98,21-384
Anugul,2025_10,Anugul,209,0.0,0.0,11.49,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_10.tif,4,3,1,3,0.61,4,29.61,21-384
Anugul,2025_11,Anugul,209,0.0,0.0,8.21,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_11.tif,3,3,1,3,0.5,3,27.44,21-384
Anugul,2025_12,Anugul,209,0.0,0.0,0.0,90457,91482,1466241,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2025_12.tif,2,3,1,3,0.31,2,25.95,21-384
Anugul,2026_01,Anugul,209,0.0,0.0,2.93,93312,91757,1481125,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2026_01.tif,3,3,1,3,0.42,3,27.75,21-384
Anugul,2026_02,Anugul,209,0.0,0.0,1.21,93312,91757,1481125,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2026_02.tif,3,3,1,3,0.5,3,32.48,21-384
Anugul,2026_03,Anugul,209,0.0,0.0,6.44,93312,91757,1481125,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2026_03.tif,3,3,1,3,0.5,3,36.53,21-384
Anugul,2026_04,Anugul,209,0.0,0.0,28.54,93312,91757,1481125,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2026_04.tif,4,3,1,3,0.56,3,40.52,21-384
Anugul,2026_05,Anugul,209,0.0,0.0,26.17,93312,91757,1481125,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2026_05.tif,4,3,1,3,0.56,3,37.47,21-384
Anugul,2026_06,Anugul,209,0.0,0.0,7.87,93312,91757,1481125,9.85,15.8,13.66,281290.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2026_06.tif,2,3,1,3,0.22,2,36.75,21-384
Balangir,2021_01,Balangir,278,0.0,0.0,31.06,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_01.tif,3,4,1,3,0.42,3,33.19,21-393
Balangir,2021_02,Balangir,278,0.0,0.0,6.45,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_02.tif,2,4,1,3,0.25,2,36.81,21-393
Balangir,2021_03,Balangir,278,100525393.0,100525393.0,5.64,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_03.tif,2,4,1,1,0.22,2,41.68,21-393
Balangir,2021_04,Balangir,278,2712582.0,2712582.0,0.0,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_04.tif,3,4,1,3,0.32,2,44.83,21-393
Balangir,2021_05,Balangir,278,96095522.0,93382940.0,0.0,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_05.tif,2,4,1,2,0.17,1,44.51,21-393
Balangir,2021_06,Balangir,278,176949031.0,80853509.0,1.59,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_06.tif,4,4,1,2,0.5,3,44.77,21-393
Balangir,2021_07,Balangir,278,283021736.0,106072705.0,10.8,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_07.tif,3,4,1,2,0.41,3,33.48,21-393
Balangir,2021_08,Balangir,278,348826892.0,65805156.0,28.16,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_08.tif,3,4,1,3,0.58,3,30.29,21-393
Balangir,2021_09,Balangir,278,409564144.0,60737252.0,7.0,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_09.tif,4,4,1,3,0.62,4,33.13,21-393
Balangir,2021_10,Balangir,278,473447306.0,63883162.0,33.14,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_10.tif,4,4,1,3,0.62,4,31.78,21-393
Balangir,2021_11,Balangir,278,484928967.0,11481661.0,17.45,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_11.tif,4,4,1,3,0.58,3,30.24,21-393
Balangir,2021_12,Balangir,278,508889636.0,23960669.0,1.48,166648,175832,2069657,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2021_12.tif,3,4,1,3,0.43,3,28.46,21-393
Balangir,2022_01,Balangir,278,508889636.0,0.0,0.0,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_01.tif,3,4,1,3,0.32,2,29.34,21-393
Balangir,2022_02,Balangir,278,633351893.9,124462257.9,0.12,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_02.tif,2,4,1,3,0.32,2,34.76,21-393
Balangir,2022_03,Balangir,278,633351893.9,0.0,11.31,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_03.tif,1,4,1,3,0.32,2,41.16,21-393
Balangir,2022_04,Balangir,278,0.0,0.0,14.58,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_04.tif,2,4,1,3,0.39,2,45.61,21-393
Balangir,2022_05,Balangir,278,0.0,0.0,10.63,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_05.tif,4,4,1,3,0.58,3,45.2,21-393
Balangir,2022_06,Balangir,278,394636.0,394636.0,7.37,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_06.tif,2,4,1,3,0.43,3,46.84,21-393
Balangir,2022_07,Balangir,278,394636.0,0.0,7.82,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_07.tif,4,4,1,3,0.62,4,36.52,21-393
Balangir,2022_08,Balangir,278,394636.0,0.0,29.52,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_08.tif,4,4,1,3,0.62,4,32.17,21-393
Balangir,2022_09,Balangir,278,394636.0,0.0,12.67,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_09.tif,3,4,1,3,0.5,3,31.69,21-393
Balangir,2022_10,Balangir,278,394636.0,0.0,11.54,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_10.tif,4,4,1,3,0.62,4,30.25,21-393
Balangir,2022_11,Balangir,278,6015271.0,5620635.0,0.0,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_11.tif,2,4,1,3,0.32,2,29.98,21-393
Balangir,2022_12,Balangir,278,6015271.0,0.0,42.16,174073,178073,2109616,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2022_12.tif,3,4,1,3,0.5,3,31.14,21-393
Balangir,2023_01,Balangir,278,6015271.0,0.0,22.66,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_01.tif,3,4,1,3,0.5,3,32.49,21-393
Balangir,2023_02,Balangir,278,6015271.0,0.0,10.14,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_02.tif,2,4,1,3,0.39,2,37.35,21-393
Balangir,2023_03,Balangir,278,6015271.0,0.0,1.05,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_03.tif,2,4,1,3,0.32,2,38.5,21-393
Balangir,2023_04,Balangir,278,0.0,0.0,0.6,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_04.tif,2,4,1,3,0.13,1,43.27,21-393
Balangir,2023_05,Balangir,278,0.0,0.0,0.36,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_05.tif,2,4,1,3,0.13,1,43.59,21-393
Balangir,2023_06,Balangir,278,0.0,0.0,13.25,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_06.tif,1,4,1,3,0.13,1,46.97,21-393
Balangir,2023_07,Balangir,278,0.0,0.0,24.91,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_07.tif,3,4,1,3,0.42,3,31.08,21-393
Balangir,2023_08,Balangir,278,0.0,0.0,21.2,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_08.tif,2,4,1,3,0.25,2,31.15,21-393
Balangir,2023_09,Balangir,278,0.0,0.0,32.35,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_09.tif,2,4,1,3,0.25,2,29.89,21-393
Balangir,2023_10,Balangir,278,0.0,0.0,12.58,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_10.tif,1,4,1,3,0.13,1,30.46,21-393
Balangir,2023_11,Balangir,278,0.0,0.0,26.72,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_11.tif,2,4,1,3,0.13,1,30.68,21-393
Balangir,2023_12,Balangir,278,0.0,0.0,12.79,181497,180314,2149574,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2023_12.tif,3,4,1,3,0.53,3,28.09,21-393
Balangir,2024_01,Balangir,278,0.0,0.0,5.41,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_01.tif,3,4,1,3,0.31,2,30.26,21-393
Balangir,2024_02,Balangir,278,0.0,0.0,11.5,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_02.tif,3,4,1,3,0.5,3,34.93,21-393
Balangir,2024_03,Balangir,278,0.0,0.0,12.58,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_03.tif,2,4,1,3,0.39,2,38.15,21-393
Balangir,2024_04,Balangir,278,1603637.59,1603637.59,16.68,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_04.tif,2,4,1,3,0.32,2,42.83,21-393
Balangir,2024_05,Balangir,278,1818964.59,215327.0,23.55,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_05.tif,3,4,1,3,0.37,2,43.21,21-393
Balangir,2024_06,Balangir,278,2682381.59,863417.0,40.12,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_06.tif,4,4,1,3,0.59,3,42.48,21-393
Balangir,2024_07,Balangir,278,2682381.59,0.0,12.13,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_07.tif,3,4,1,4,0.5,3,0.0,21-393
Balangir,2024_08,Balangir,278,161703611.5,159021229.91,6.17,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_08.tif,2,4,1,1,0.12,1,29.81,21-393
Balangir,2024_09,Balangir,278,167329193.5,5625582.0,23.13,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_09.tif,3,4,1,2,0.41,3,31.18,21-393
Balangir,2024_10,Balangir,278,167329193.5,0.0,50.16,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_10.tif,4,4,1,2,0.55,3,30.54,21-393
Balangir,2024_11,Balangir,278,167329193.5,0.0,13.23,188922,182556,2189533,10.14,10.97,13.47,439247.0,87.7,4.65,6.58,2.7,3.45,4.34,LST_ODISHA_2024_11.tif,2,4,1,2,0.26,2,29.16,21-393
