object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-389-03360,Gajapati,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.07,1243.0,84.09,0.0,3360.0,Gajapati,389.0,MOHANA,0.9409577482605944,1487.6542,21.041699999999995,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,9521.0,15431.0,143511.0,285,0.0,0.0,280470.0,28.0,39.0,1442.0,577.0,14.0,8078.932,9.4,3.0,8.19,26.75,27666.0,9.657e-05,3582.80375068539,63.514,36.003,3,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,4,,,
21-382-03398,Jajapur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,334.0,6.81,0.0,3398.0,Jajapur,382.0,DANAGADI,0.126526267281106,54.9124,9.8907,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,21858.0,22222.0,194429.0,261,48127.0,11.0,106028.0,20.0,20.0,385.0,102.0,5.0,10623.535,9.0,2.0,9.3,16.84,35626.0,0.00022371,1983.24300742904,13.463,0.0,2,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-379-03435,Kendrapara,2021_04,14460453.0,0.0,0.0,0.0,8497854.0,0.0,0.0,0.07,0.05,150.0,7.07,0.0,3435.0,Kendrapara,379.0,DERABISH,0.3071290322580645,66.64699999999999,5.6433,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,14172.0,10639.0,134573.0,215,13548.0,1.0,105225.0,50.0,31.0,171.0,7.0,2.0,10707.7673,10.6,2.0,13.03,14.12,38132.0,0.00020522,2242.26213578667,3.607,0.0,2,4,2,4,2021-2022,14460453.0,0.0,8497854.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-380-03388,Jagatsinghapur,2021_04,1717778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,324.0,13.09,0.0,3388.0,Jagatsinghapur,380.0,ERASAMA,-3224.189334677419,-1199494.7459999998,30.1876,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,14597.0,9116.0,166818.0,218,828.0,2.0,132751.0,47.0,29.0,375.0,2.0,2.0,22989.52507,9.3,3.0,19.11,28.47,35415.0,0.00025989,2094.59643357518,4.083,0.0,2,4,2,4,2021-2022,1717778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-380-03393,Jagatsinghapur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,202.0,8.57,0.0,3393.0,Jagatsinghapur,380.0,TIRTOL,0.1123225806451612,27.856,2.0216000000000003,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,15189.0,9554.0,192263.0,178,12670.0,1.0,63412.0,17.0,37.0,229.0,6.0,2.0,11477.772,10.7,2.0,14.07,35.77,28464.0,0.00011937,2388.67454097828,12.898,5.215,2,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-382-03403,Jajapur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,438.0,11.9,0.0,3403.0,Jajapur,382.0,SUKINDA,0.1077921658986175,46.7818,3.559300000000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,14921.0,14144.0,161727.0,195,3745.0,2.0,99888.0,24.0,26.0,502.0,136.0,6.0,14071.28,10.0,3.0,15.32,27.9,46719.0,0.0002361,1882.8133565142,12.668,0.0,2,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-382-03401,Jajapur,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,277.0,4.93,0.0,3401.0,Jajapur,382.0,KOREI,0.0610720430107527,22.7188,1.6355,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,10578.0,9930.0,201447.0,228,16561.0,3.0,75436.0,13.0,30.0,323.0,28.0,2.0,15810.608,8.3,3.0,10.18,10.19,21747.0,7.697e-05,3867.86838398343,10.673,0.0,2,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-376-03497,Mayurbhanj,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,478.0,50.23,0.0,3497.0,Mayurbhanj,376.0,KAPTIPADA,0.2980202764976958,194.0112,7.2859,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,5686.0,7908.0,178422.0,310,0.0,0.0,67586.0,13.0,36.0,545.0,137.0,4.0,9819.948,8.8,3.0,10.1,15.11,23445.0,0.00016068,2165.16292973343,45.597,30.4,2,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-376-03487,Mayurbhanj,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,303.0,14.46,0.0,3487.0,Mayurbhanj,376.0,BADASAHI,0.3518447004608295,152.7006,5.7903,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,11610.0,16128.0,163426.0,261,0.0,0.0,68248.0,11.0,42.0,352.0,34.0,2.0,13747.34,9.0,2.0,8.59,11.75,33056.0,0.00020356,2308.97351318951,24.56,5.104,2,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,4,,,
21-378-03322,Bhadrak,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,431.0,16.1,0.0,3322.0,Bhadrak,378.0,BASUDEVPUR,-1074.9709089829748,-599840.0162,3.7319,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,17962.0,17892.0,281175.0,367,0.0,0.0,159054.0,44.0,37.0,500.0,3.0,2.0,13386.17,6.9,3.0,9.08,15.06,53800.0,9.012e-05,4312.59309558756,7.289,0.0,3,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,4,,,
21-377-03299,Baleshwar,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,373.0,11.23,0.0,3299.0,Baleshwar,377.0,BALESHWAR,-1138.221291030993,-599848.7065999999,11.9087,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,21463.0,22867.0,429714.0,423,39704.0,13.0,142682.0,38.0,31.0,429.0,6.0,2.0,36006.9679,13.2,3.0,19.57,15.13,119965.0,0.00022179,3025.7193479455,3.993,0.0,5,4,2,2,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4,,,
21-376-03502,Mayurbhanj,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,271.0,12.59,0.0,3502.0,Mayurbhanj,376.0,MORADA,0.2443777126099706,83.3328,10.3714,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,5768.0,7918.0,128737.0,200,4275.0,2.0,85501.0,12.0,28.0,313.0,45.0,2.0,6600.97,8.7,2.0,23.07,20.22,22687.0,0.00012039,4446.52614168143,23.117,11.209,1,4,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4,,,
21-376-03500,Mayurbhanj,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,293.0,15.3,0.0,3500.0,Mayurbhanj,376.0,KULIANA,0.2025695014662756,69.0762,7.4435,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,8020.0,11145.0,125302.0,160,14673.0,3.0,42800.0,7.0,29.0,334.0,77.0,3.0,5614.741,9.1,2.0,2.78,16.31,20659.0,0.00010647,3882.48351737232,44.485,33.329,1,4,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,4,,,
21-375-03453,Kendujhar,2021_04,341740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,373.0,13.47,0.0,3453.0,Kendujhar,375.0,PATANA,0.5484668202764977,238.0346,11.2407,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,7041.0,11148.0,131110.0,233,0.0,0.0,109185.0,18.0,33.0,426.0,356.0,3.0,27077.254,8.2,3.0,5.39,16.12,26413.0,0.00020895,2037.47193801209,79.868,64.086,2,3,2,5,2021-2022,341740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-389-03363,Gajapati,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,545.0,15.95,0.0,3363.0,Gajapati,389.0,RAYAGADA,-419.9905436695143,-299464.7408000001,20.9873,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,12997.0,23207.0,102044.0,138,0.0,0.0,232290.0,45.0,32.0,634.0,468.0,17.0,3334.645,8.9,3.0,17.59,21.64,8225.0,6.784e-05,6331.9813092182,30.812,13.591,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-375-03444,Kendujhar,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,1125.0,74.95,0.0,3444.0,Kendujhar,375.0,BANSAPAL,0.1976678136200717,275.7466,8.973299999999998,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,7161.0,11302.0,145643.0,242,0.0,0.0,117005.0,18.0,32.0,1285.0,613.0,9.0,26124.36,5.7,3.0,9.4,18.4,13922.0,0.00020034,2253.53483454174,51.389,34.933,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-399-03485,Malkangiri,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.1,616.0,62.21,0.0,3485.0,Malkangiri,399.0,MATHILI,0.7544016726403824,631.4342,18.3128,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6975.0,14867.0,139478.0,220,0.0,0.0,81895.0,16.0,31.0,719.0,308.0,5.0,14916.636,9.0,3.0,6.49,14.09,24066.0,0.0002502,1804.44517441725,110.001,95.455,2,3,2,5,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,4,,,
21-377-03302,Baleshwar,2021_04,35981115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,293.0,6.47,0.0,3302.0,Baleshwar,377.0,BHOGRAI,-3518.4218523669874,-1199803.6623999998,20.6275,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,12875.0,13699.0,326781.0,414,0.0,0.0,65522.0,7.0,41.0,333.0,5.0,3.0,9071.0,6.8,3.0,0.31,20.01,61201.0,9.056e-05,6312.24247473983,5.395,0.0,3,4,1,3,2021-2022,35981115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,,,
21-376-03505,Mayurbhanj,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,200.0,7.58,0.0,3505.0,Mayurbhanj,376.0,RASGOVINDPUR,0.0920415770609319,25.6796,2.5482,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,7901.0,10588.0,117925.0,184,3236.0,2.0,72817.0,22.0,28.0,237.0,27.0,2.0,2892.96,9.1,3.0,5.44,7.51,14306.0,0.00010992,3759.91965251951,10.807,0.0,1,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,,,
21-399-03486,Malkangiri,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,656.0,77.31,0.0,3486.0,Malkangiri,399.0,PODIA,0.5312339307048984,444.6428,13.9833,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,4269.0,9466.0,87169.0,135,0.0,0.0,72382.0,13.0,22.0,768.0,160.0,6.0,10092.989,10.0,3.0,25.91,7.55,7546.0,0.00017279,2171.75882690251,38.899,6.301,1,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,,,
21-378-03324,Bhadrak,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,218.0,5.66,0.0,3324.0,Bhadrak,378.0,BHANDARIPOKHARI,0.0493179723502304,10.702,1.4597000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,6439.0,6412.0,104622.0,178,7081.0,2.0,96292.0,12.0,25.0,248.0,16.0,2.0,7519.29,9.2,3.0,4.87,14.86,29810.0,9.923e-05,4033.05708574621,15.775,6.912,1,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,,,
21-375-03446,Kendujhar,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,322.0,16.84,0.0,3446.0,Kendujhar,375.0,GHASIPURA,0.4103589861751152,178.0958,10.3692,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,9635.0,14780.0,163168.0,238,0.0,0.0,51110.0,8.0,29.0,369.0,67.0,3.0,7117.88,8.5,2.0,10.8,24.52,16340.0,0.0002639,1611.40089257344,26.313,12.479,1,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,,,
21-382-03395,Jajapur,2021_04,2085473.339,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,169.0,8.46,0.0,3395.0,Jajapur,382.0,BARI,0.1048731182795699,19.506400000000003,2.9590000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,13009.0,12139.0,168894.0,247,0.0,0.0,66148.0,10.0,34.0,193.0,9.0,2.0,6700.61,10.4,3.0,4.98,17.33,35908.0,0.00047206,918.345553733566,2.52,0.0,1,4,2,4,2021-2022,2085473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4,,,
21-383-03353,Dhenkanal,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,516.0,21.51,0.0,3353.0,Dhenkanal,383.0,KAMAKHYANAGAR,0.1998402457757296,130.096,4.1282000000000005,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,9400.0,9064.0,182652.0,228,0.0,0.0,110552.0,15.0,30.0,590.0,78.0,4.0,12145.125,8.6,3.0,19.8,17.77,43447.0,0.00020996,2082.65663136803,8.441,0.0,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-399-03480,Malkangiri,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.11,1026.0,111.67,0.0,3480.0,Malkangiri,399.0,KALIMELA,0.5335800157356412,678.1802,14.1176,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6500.0,13866.0,132719.0,244,0.0,0.0,81311.0,18.0,34.0,1205.0,238.0,9.0,16768.067,10.6,2.0,16.59,14.28,36229.0,0.00014065,2721.75802418737,45.851,17.614,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-375-03449,Kendujhar,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,380.0,20.44,0.0,3449.0,Kendujhar,375.0,HATADIHI,0.3848129032258064,167.00879999999998,9.5847,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,8836.0,13874.0,205041.0,310,0.0,0.0,71089.0,8.0,33.0,435.0,83.0,5.0,13874.29,8.8,3.0,10.07,10.87,41317.0,0.00016898,2358.49887169437,34.519,17.9,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-388-03377,Ganjam,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,316.0,4.26,0.0,3377.0,Ganjam,388.0,KHALLIKOTE,-2977.217404190791,-1199829.775,7.3053,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,14452.0,14385.0,191324.0,194,18820.0,4.0,79822.0,20.0,22.0,366.0,48.0,5.0,12213.7953,11.1,2.0,34.74,17.11,48218.0,8.722e-05,3665.59807040865,16.91,3.828,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-387-03539,Puri,2021_04,1176458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,243.0,1.14,0.0,3539.0,Puri,387.0,GOP,-967.6449447311828,-299969.9364,0.0140999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,7694.0,5637.0,150626.0,234,0.0,0.0,63825.0,12.0,35.0,281.0,5.0,2.0,14340.34,10.3,2.0,7.56,22.04,39027.0,0.00021426,2127.88151759579,8.16,0.0,2,4,2,3,2021-2022,1176458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-384-03282,Anugul,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,1016.0,55.93,0.0,3282.0,Anugul,384.0,PALALAHADA,0.1462233137829912,199.4486,18.9628,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,10442.0,12477.0,159464.0,261,0.0,0.0,138142.0,12.0,27.0,1175.0,225.0,7.0,18872.383,8.8,3.0,22.04,15.18,30406.0,0.00022231,1893.22419196054,19.986,0.632,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-383-03352,Dhenkanal,2021_04,560374.87,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,665.0,35.4,0.0,3352.0,Dhenkanal,383.0,HINDOL,0.0780841191066997,62.9358,4.12,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,13742.0,13397.0,184758.0,260,3888.0,2.0,87947.0,15.0,31.0,766.0,159.0,6.0,17358.22,8.9,2.0,1.06,13.69,44011.0,0.00017972,2169.89617117067,17.1,2.717,2,4,2,3,2021-2022,560375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-378-03325,Bhadrak,2021_04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,224.0,10.96,0.0,3325.0,Bhadrak,378.0,BONTH,0.2627942652329749,73.3196,6.9581,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,8488.0,8462.0,137542.0,247,7524.0,3.0,75640.0,9.0,25.0,255.0,26.0,2.0,16277.414,9.9,2.0,7.69,9.52,37449.0,0.00021455,2320.11574761201,30.75,20.854,2,4,2,3,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-377-03304,Baleshwar,2021_04,17552261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,287.0,20.29,0.0,3304.0,Baleshwar,377.0,KHAIRA,0.5020590570719603,202.3298,9.3006,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,7748.0,8250.0,185464.0,294,0.0,0.0,86645.0,16.0,30.0,331.0,32.0,2.0,12647.2,10.2,3.0,8.79,15.3,27674.0,0.00015895,3109.60272545352,34.672,21.759,2,4,2,3,2021-2022,17552261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
21-377-03307,Baleshwar,2021_04,16594855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,264.0,9.26,0.0,3307.0,Baleshwar,377.0,REMUNA,-1488.1560541394092,-599744.6490000001,13.9548,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,27247.0,29053.0,164409.0,258,11270.0,6.0,73778.0,23.0,27.0,300.0,13.0,2.0,22119.08149,10.3,2.0,17.14,12.12,39704.0,0.00023459,3422.92791592218,6.264,0.0,2,4,2,3,2021-2022,16594855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,4,,,
